уплашените	o p ɫ a ʃ ɛ n i t ɛ
уплашения	o p ɫ a ʃ ɛ n i j a
уплашеният	o p ɫ a ʃ ɛ n i j a t
уплашено	o p ɫ a ʃ ɛ n o
уплашеното	o p ɫ a ʃ ɛ n o t o
уплашете	o p ɫ ə ʃ ɛ t ɛ
уплашех	o p ɫ a ʃ ɛ x
уплашеха	o p ɫ a ʃ ɛ x ə
уплашехме	o p ɫ a ʃ ɛ x m ɛ
уплашехте	o p ɫ a ʃ ɛ x t ɛ
уплашеше	o p ɫ a ʃ ɛ ʃ ɛ
уплашил	o p ɫ a ʃ i ɫ
уплашила	o p ɫ a ʃ i ɫ ə
уплашилата	o p ɫ a ʃ i ɫ a t ə
уплашили	o p ɫ a ʃ i l i
уплашилите	o p ɫ a ʃ i l i t ɛ
уплашилия	o p ɫ a ʃ i l i j a
уплашилият	o p ɫ a ʃ i l i j a t
уплашило	o p ɫ a ʃ i ɫ o
уплашилото	o p ɫ a ʃ i ɫ o t o
уплашим	o p ɫ a ʃ i m
уплашите	o p ɫ a ʃ i t ɛ
уплаших	o p ɫ a ʃ i x
уплашиха	o p ɫ a ʃ i x ə
уплашихме	o p ɫ a ʃ i x m ɛ
уплашихте	o p ɫ a ʃ i x t ɛ
упреква	o p r ɛ k v ə
упреквай	o p r ɛ k v a j
упреквайки	o p r ɛ k v a j k i
упреквайте	o p r ɛ k v a j t ɛ
упреквал	o p r ɛ k v a ɫ
упреквала	o p r ɛ k v a ɫ ə
упреквалата	o p r ɛ k v a ɫ a t ə
упреквали	o p r ɛ k v a l i
упреквалите	o p r ɛ k v a l i t ɛ
упреквалия	o p r ɛ k v a l i j a
упреквалият	o p r ɛ k v a l i j a t
упреквало	o p r ɛ k v a ɫ o
упреквалото	o p r ɛ k v a ɫ o t o
упрекваме	o p r ɛ k v a m ɛ
упрекван	o p r ɛ k v a n
упреквана	o p r ɛ k v a n ə
упрекваната	o p r ɛ k v a n a t ə
упрекване	o p r ɛ k v a n ɛ
упрекванета	o p r ɛ k v a n ɛ t ə
упрекванетата	o p r ɛ k v a n ɛ t a t ə
упрекването	o p r ɛ k v a n ɛ t o
упреквани	o p r ɛ k v a n i
упрекваните	o p r ɛ k v a n i t ɛ
упреквания	o p r ɛ k v a n i j a
упрекваният	o p r ɛ k v a n i j a t
упрекванията	o p r ɛ k v a n i j a t ə
упреквано	o p r ɛ k v a n o
упрекваното	o p r ɛ k v a n o t o
упрекват	o p r ɛ k v a t
упреквате	o p r ɛ k v a t ɛ
упреквах	o p r ɛ k v a x
упрекваха	o p r ɛ k v a x ə
упреквахме	o p r ɛ k v a x m ɛ
упреквахте	o p r ɛ k v a x t ɛ
упрекваш	o p r ɛ k v a ʃ
упрекваше	o p r ɛ k v a ʃ ɛ
упрекващ	o p r ɛ k v a ʃ t
упрекваща	o p r ɛ k v a ʃ t ə
упрекващата	o p r ɛ k v a ʃ t a t ə
упрекващи	o p r ɛ k v a ʃ t i
упрекващите	o p r ɛ k v a ʃ t i t ɛ
упрекващия	o p r ɛ k v a ʃ t i j a
упрекващият	o p r ɛ k v a ʃ t i j a t
упрекващо	o p r ɛ k v a ʃ t o
упрекващото	o p r ɛ k v a ʃ t o t o
упрекнал	o p r ɛ k n a ɫ
упрекнала	o p r ɛ k n a ɫ ə
упрекналата	o p r ɛ k n a ɫ a t ə
упрекнали	o p r ɛ k n a l i
упрекналите	o p r ɛ k n a l i t ɛ
упрекналия	o p r ɛ k n a l i j a
упрекналият	o p r ɛ k n a l i j a t
упрекнало	o p r ɛ k n a ɫ o
упрекналото	o p r ɛ k n a ɫ o t o
упрекнат	o p r ɛ k n a t
упрекната	o p r ɛ k n a t ə
упрекнатата	o p r ɛ k n a t a t ə
упрекнати	o p r ɛ k n a t i
упрекнатите	o p r ɛ k n a t i t ɛ
упрекнатия	o p r ɛ k n a t i j a
упрекнатият	o p r ɛ k n a t i j a t
упрекнато	o p r ɛ k n a t o
упрекнатото	o p r ɛ k n a t o t o
упрекнах	o p r ɛ k n a x
упрекнаха	o p r ɛ k n a x ə
упрекнахме	o p r ɛ k n a x m ɛ
упрекнахте	o p r ɛ k n a x t ɛ
упрекне	o p r ɛ k n ɛ
упрекнел	o p r ɛ k n ɛ ɫ
упрекнела	o p r ɛ k n ɛ ɫ ə
упрекнели	o p r ɛ k n ɛ l i
упрекнело	o p r ɛ k n ɛ ɫ o
упрекнем	o p r ɛ k n ɛ m
упрекнех	o p r ɛ k n ɛ x
упрекнеха	o p r ɛ k n ɛ x ə
упрекнехме	o p r ɛ k n ɛ x m ɛ
упрекнехте	o p r ɛ k n ɛ x t ɛ
упрекнеш	o p r ɛ k n ɛ ʃ
упрекнеше	o p r ɛ k n ɛ ʃ ɛ
упрекни	o p r ɛ k n i
усилие	u s i l i ɛ
устав	u s t ə f
ухапа	o x a p ə
ухапал	o x a p ə ɫ
ухапала	o x a p ə ɫ ə
ухапалата	o x a p ə ɫ a t ə
ухапали	o x a p a l i
ухапалите	o x a p a l i t ɛ
ухапалия	o x a p a l i j a
ухапалият	o x a p a l i j a t
ухапало	o x a p ə ɫ o
ухапалото	o x a p ə ɫ o t o
ухапан	o x a p ə n
ухапана	o x a p ə n ə
ухапаната	o x a p ə n a t ə
ухапани	o x a p ə n i
ухапаните	o x a p ə n i t ɛ
ухапания	o x a p ə n i j a
ухапаният	o x a p ə n i j a t
ухапано	o x a p ə n o
ухапаното	o x a p ə n o t o
ухапах	o x a p a x
ухапаха	o x a p a x ə
ухапахме	o x a p a x m ɛ
ухапахте	o x a p a x t ɛ
ухапва	o x a p v ə
ухапвай	o x a p v a j
ухапвайки	o x a p v a j k i
ухапвайте	o x a p v a j t ɛ
ухапвал	o x a p v a ɫ
ухапвала	o x a p v a ɫ ə
ухапвалата	o x a p v a ɫ a t ə
ухапвали	o x a p v a l i
ухапвалите	o x a p v a l i t ɛ
ухапвалия	o x a p v a l i j a
ухапвалият	o x a p v a l i j a t
ухапвало	o x a p v a ɫ o
ухапвалото	o x a p v a ɫ o t o
ухапвам	o x a p v a m
ухапваме	o x a p v a m ɛ
ухапван	o x a p v a n
ухапвана	o x a p v a n ə
ухапваната	o x a p v a n a t ə
ухапване	o x a p v a n ɛ
ухапванета	o x a p v a n ɛ t ə
ухапванетата	o x a p v a n ɛ t a t ə
ухапването	o x a p v a n ɛ t o
ухапвани	o x a p v a n i
ухапваните	o x a p v a n i t ɛ
ухапвания	o x a p v a n i j a
ухапваният	o x a p v a n i j a t
ухапванията	o x a p v a n i j a t ə
ухапвано	o x a p v a n o
ухапваното	o x a p v a n o t o
ухапват	o x a p v a t
ухапвате	o x a p v a t ɛ
ухапвах	o x a p v a x
ухапваха	o x a p v a x ə
ухапвахме	o x a p v a x m ɛ
ухапвахте	o x a p v a x t ɛ
ухапваш	o x a p v a ʃ
ухапваше	o x a p v a ʃ ɛ
ухапващ	o x a p v a ʃ t
ухапваща	o x a p v a ʃ t ə
ухапващата	o x a p v a ʃ t a t ə
ухапващи	o x a p v a ʃ t i
ухапващите	o x a p v a ʃ t i t ɛ
ухапващия	o x a p v a ʃ t i j a
ухапващият	o x a p v a ʃ t i j a t
ухапващо	o x a p v a ʃ t o
ухапващото	o x a p v a ʃ t o t o
ухапе	o x a p ɛ
ухапел	o x a p ɛ ɫ
ухапела	o x a p ɛ ɫ ə
ухапели	o x a p ɛ l i
ухапело	o x a p ɛ ɫ o
ухапем	o x a p ɛ m
ухапех	o x a p ɛ x
ухапеха	o x a p ɛ x ə
ухапехме	o x a p ɛ x m ɛ
ухапехте	o x a p ɛ x t ɛ
ухапеш	o x a p ɛ ʃ
ухапеше	o x a p ɛ ʃ ɛ
ухапи	o x a p i
ухапят	o x a p j a t
учат	u tʃ a t
учейки	u tʃ ɛ j k i
учел	u tʃ ɛ ɫ
учела	u tʃ ɛ ɫ ə
учели	u tʃ ɛ l i
учело	u tʃ ɛ ɫ o
учена	u tʃ ɛ n ə
учената	u tʃ ɛ n a t ə
учене	u tʃ ɛ n ɛ
ученета	u tʃ ɛ n ɛ t ə
ученетата	u tʃ ɛ n ɛ t a t ə
ученето	u tʃ ɛ n ɛ t o
учени	u tʃ ɛ n i
учените	u tʃ ɛ n i t ɛ
ученичка	u tʃ ɛ n i tʃ k ə
учения	u tʃ ɛ n i j a
ученият	u tʃ ɛ n i j a t
ученията	u tʃ ɛ n i j a t ə
учено	u tʃ ɛ n o
ученото	u tʃ ɛ n o t o
учете	u tʃ ɛ t ɛ
учех	u tʃ ɛ x
учеха	u tʃ ɛ x ə
учехме	u tʃ ɛ x m ɛ
учехте	u tʃ ɛ x t ɛ
учеше	u tʃ ɛ ʃ ɛ
учещ	u tʃ ɛ ʃ t
учеща	u tʃ ɛ ʃ t ə
учещата	u tʃ ɛ ʃ t a t ə
учещи	u tʃ ɛ ʃ t i
учещите	u tʃ ɛ ʃ t i t ɛ
учещия	u tʃ ɛ ʃ t i j a
учещият	u tʃ ɛ ʃ t i j a t
учещо	u tʃ ɛ ʃ t o
учещото	u tʃ ɛ ʃ t o t o
учил	u tʃ i ɫ
учил	u tʃ i ɫ
учила	u tʃ i ɫ ə
училата	u tʃ i ɫ a t ə
учили	u tʃ i l i
училите	u tʃ i l i t ɛ
училия	u tʃ i l i j a
училият	u tʃ i l i j a t
учило	u tʃ i ɫ o
училото	u tʃ i ɫ o t o
учим	u tʃ i m
учите	u tʃ i t ɛ
учителка	u tʃ i t ɛ l k ə
учих	u tʃ i x
учиха	u tʃ i x ə
учихме	u tʃ i x m ɛ
учихте	u tʃ i x t ɛ
учиш	u tʃ i ʃ
ушива	o ʃ i v ə
ушивай	o ʃ i v a j
ушивайки	o ʃ i v a j k i
ушивайте	o ʃ i v a j t ɛ
ушивал	o ʃ i v a ɫ
ушивала	o ʃ i v a ɫ ə
ушивалата	o ʃ i v a ɫ a t ə
ушивали	o ʃ i v a l i
ушивалите	o ʃ i v a l i t ɛ
ушивалия	o ʃ i v a l i j a
ушивалият	o ʃ i v a l i j a t
ушивало	o ʃ i v a ɫ o
ушивалото	o ʃ i v a ɫ o t o
ушиваме	o ʃ i v a m ɛ
ушиван	o ʃ i v a n
ушивана	o ʃ i v a n ə
ушиваната	o ʃ i v a n a t ə
ушиване	o ʃ i v a n ɛ
ушиванета	o ʃ i v a n ɛ t ə
ушиванетата	o ʃ i v a n ɛ t a t ə
ушиването	o ʃ i v a n ɛ t o
ушивани	o ʃ i v a n i
ушиваните	o ʃ i v a n i t ɛ
ушивания	o ʃ i v a n i j a
ушиваният	o ʃ i v a n i j a t
ушиванията	o ʃ i v a n i j a t ə
ушивано	o ʃ i v a n o
ушиваното	o ʃ i v a n o t o
ушиват	o ʃ i v a t
ушивате	o ʃ i v a t ɛ
ушивах	o ʃ i v a x
ушиваха	o ʃ i v a x ə
ушивахме	o ʃ i v a x m ɛ
ушивахте	o ʃ i v a x t ɛ
ушиваш	o ʃ i v a ʃ
ушиваше	o ʃ i v a ʃ ɛ
ушиващ	o ʃ i v a ʃ t
ушиваща	o ʃ i v a ʃ t ə
ушиващата	o ʃ i v a ʃ t a t ə
ушиващи	o ʃ i v a ʃ t i
ушиващите	o ʃ i v a ʃ t i t ɛ
ушиващия	o ʃ i v a ʃ t i j a
ушиващият	o ʃ i v a ʃ t i j a t
ушиващо	o ʃ i v a ʃ t o
ушиващото	o ʃ i v a ʃ t o t o
ушие	o ʃ i ɛ
ушиел	o ʃ i ɛ ɫ
ушиела	o ʃ i ɛ ɫ ə
ушиели	o ʃ i ɛ l i
ушиело	o ʃ i ɛ ɫ o
ушием	o ʃ i ɛ m
ушиете	o ʃ i ɛ t ɛ
ушиех	o ʃ i ɛ x
ушиеха	o ʃ i ɛ x ə
ушиехме	o ʃ i ɛ x m ɛ
ушиехте	o ʃ i ɛ x t ɛ
ушиеш	o ʃ i ɛ ʃ
ушиеше	o ʃ i ɛ ʃ ɛ
уший	o ʃ i j
ушийте	o ʃ i j t ɛ
ушил	o ʃ i ɫ
ушила	o ʃ i ɫ ə
ушилата	o ʃ i ɫ a t ə
ушили	o ʃ i l i
ушилите	o ʃ i l i t ɛ
ушилия	o ʃ i l i j a
ушилият	o ʃ i l i j a t
ушило	o ʃ i ɫ o
ушилото	o ʃ i ɫ o t o
ушит	o ʃ i t
ушита	o ʃ i t ə
ушитата	o ʃ i t a t ə
ушити	o ʃ i t i
ушитите	o ʃ i t i t ɛ
ушития	o ʃ i t i j a
ушитият	o ʃ i t i j a t
ушито	o ʃ i t o
ушитото	o ʃ i t o t o
уших	o ʃ i x
ушиха	o ʃ i x ə
ушихме	o ʃ i x m ɛ
ушихте	o ʃ i x t ɛ
ушият	o ʃ i j a t
хайдук	x ə i d u k
хапа	x a p ə
хапал	x a p ə ɫ
хапала	x a p ə ɫ ə
хапалата	x a p ə ɫ a t ə
хапали	x a p a l i
хапалите	x a p a l i t ɛ
хапалия	x a p a l i j a
хапалият	x a p a l i j a t
хапало	x a p ə ɫ o
хапалото	x a p ə ɫ o t o
хапан	x a p ə n
хапана	x a p ə n ə
хапаната	x a p ə n a t ə
хапане	x a p ə n ɛ
хапанета	x a p ə n ɛ t ə
хапанетата	x a p ə n ɛ t a t ə
хапането	x a p ə n ɛ t o
хапани	x a p ə n i
хапаните	x a p ə n i t ɛ
хапания	x a p ə n i j a
хапаният	x a p ə n i j a t
хапанията	x a p ə n i j a t ə
хапано	x a p ə n o
хапаното	x a p ə n o t o
хапах	x a p a x
хапаха	x a p a x ə
хапахме	x a p a x m ɛ
хапахте	x a p a x t ɛ
хапе	x a p ɛ
хапейки	x a p ɛ j k i
хапел	x a p ɛ ɫ
хапела	x a p ɛ ɫ ə
хапели	x a p ɛ l i
хапело	x a p ɛ ɫ o
хапем	x a p ɛ m
хапене	x a p ɛ n ɛ
хапенета	x a p ɛ n ɛ t ə
хапенетата	x a p ɛ n ɛ t a t ə
хапенето	x a p ɛ n ɛ t o
хапения	x a p ɛ n i j a
хапенията	x a p ɛ n i j a t ə
хапех	x a p ɛ x
хапеха	x a p ɛ x ə
хапехме	x a p ɛ x m ɛ
хапехте	x a p ɛ x t ɛ
хапеш	x a p ɛ ʃ
хапеше	x a p ɛ ʃ ɛ
хапещ	x a p ɛ ʃ t
хапеща	x a p ɛ ʃ t ə
хапещата	x a p ɛ ʃ t a t ə
хапещи	x a p ɛ ʃ t i
хапещите	x a p ɛ ʃ t i t ɛ
хапещия	x a p ɛ ʃ t i j a
хапещият	x a p ɛ ʃ t i j a t
хапещо	x a p ɛ ʃ t o
хапещото	x a p ɛ ʃ t o t o
хапи	x a p i
ходейки	x o d ɛ j k i
ходел	x o d ɛ ɫ
ходела	x o d ɛ ɫ ə
ходели	x o d ɛ l i
ходело	x o d ɛ ɫ o
ходенета	x o d ɛ n ɛ t ə
ходенетата	x o d ɛ n ɛ t a t ə
ходенето	x o d ɛ n ɛ t o
ходения	x o d ɛ n i j a
ходенията	x o d ɛ n i j a t ə
ходете	x o d ɛ t ɛ
ходех	x o d ɛ x
ходеха	x o d ɛ x ə
ходехме	x o d ɛ x m ɛ
ходехте	x o d ɛ x t ɛ
ходеше	x o d ɛ ʃ ɛ
ходещ	x o d ɛ ʃ t
ходеща	x o d ɛ ʃ t ə
ходещата	x o d ɛ ʃ t a t ə
ходещи	x o d ɛ ʃ t i
ходещите	x o d ɛ ʃ t i t ɛ
ходещия	x o d ɛ ʃ t i j a
ходещият	x o d ɛ ʃ t i j a t
ходещо	x o d ɛ ʃ t o
ходещото	x o d ɛ ʃ t o t o
ходил	x o d i ɫ
ходил	x o d i ɫ
ходила	x o d i ɫ ə
ходила	x o d i ɫ ə
ходилата	x o d i ɫ a t ə
ходилата	x o d i ɫ a t ə
ходили	x o d i l i
ходили	x o d i l i
ходилите	x o d i l i t ɛ
ходилите	x o d i l i t ɛ
ходилия	x o d i l i j a
ходилия	x o d i l i j a
ходилият	x o d i l i j a t
ходилият	x o d i l i j a t
ходилото	x o d i ɫ o t o
ходилото	x o d i ɫ o t o
ходим	x o d i m
ходите	x o d i t ɛ
ходих	x o d i x
ходих	x o d i x
ходиха	x o d i x ə
ходиха	x o d i x ə
ходихме	x o d i x m ɛ
ходихме	x o d i x m ɛ
ходихте	x o d i x t ɛ
ходихте	x o d i x t ɛ
ходиш	x o d i ʃ
хорица	x o r i ts ə
храбрец	x r ə b r ɛ ts
храбър	x r a b a r
храст	x r a s t
целува	ts ɛ ɫ o v a
целува	ts ɛ ɫ u v ə
целувай	ts ɛ ɫ u v a j
целувайки	ts ɛ ɫ u v a j k i
целувайте	ts ɛ ɫ u v a j t ɛ
целувал	ts ɛ ɫ o v a ɫ
целувал	ts ɛ ɫ u v a ɫ
целувала	ts ɛ ɫ o v a ɫ ə
целувала	ts ɛ ɫ u v a ɫ ə
целувалата	ts ɛ ɫ o v a ɫ a t ə
целувалата	ts ɛ ɫ u v a ɫ a t ə
целували	ts ɛ ɫ o v a l i
целували	ts ɛ ɫ u v a l i
целувалите	ts ɛ ɫ o v a l i t ɛ
целувалия	ts ɛ ɫ o v a l i j a
целувалия	ts ɛ ɫ u v a l i j a
целувалият	ts ɛ ɫ o v a l i j a t
целувало	ts ɛ ɫ o v a ɫ o
целувалото	ts ɛ ɫ o v a ɫ o t o
целуваме	ts ɛ ɫ u v a m ɛ
целуван	ts ɛ ɫ u v a n
целувана	ts ɛ ɫ u v a n ə
целуваната	ts ɛ ɫ u v a n a t ə
целуване	ts ɛ ɫ u v a n ɛ
целуванета	ts ɛ ɫ u v a n ɛ t ə
целуванетата	ts ɛ ɫ u v a n ɛ t a t ə
целуването	ts ɛ ɫ u v a n ɛ t o
целувани	ts ɛ ɫ u v a n i
целуваните	ts ɛ ɫ u v a n i t ɛ
целувания	ts ɛ ɫ u v a n i j a
целуваният	ts ɛ ɫ u v a n i j a t
целуванията	ts ɛ ɫ u v a n i j a t ə
целувано	ts ɛ ɫ u v a n o
целуваното	ts ɛ ɫ u v a n o t o
целуват	ts ɛ ɫ u v a t
целувате	ts ɛ ɫ u v a t ɛ
целувах	ts ɛ ɫ o v a x
целувах	ts ɛ ɫ u v a x
целуваха	ts ɛ ɫ o v a x ə
целувахме	ts ɛ ɫ u v a x m ɛ
целувахте	ts ɛ ɫ u v a x t ɛ
целуваш	ts ɛ ɫ u v a ʃ
целуваше	ts ɛ ɫ u v a ʃ ɛ
целуващ	ts ɛ ɫ u v a ʃ t
целуваща	ts ɛ ɫ u v a ʃ t ə
целуващата	ts ɛ ɫ u v a ʃ t a t ə
целуващи	ts ɛ ɫ u v a ʃ t i
целуващите	ts ɛ ɫ u v a ʃ t i t ɛ
целуващия	ts ɛ ɫ u v a ʃ t i j a
целуващият	ts ɛ ɫ u v a ʃ t i j a t
целуващо	ts ɛ ɫ u v a ʃ t o
целуващото	ts ɛ ɫ u v a ʃ t o t o
целунал	ts ɛ ɫ o n a ɫ
целунал	ts ɛ ɫ u n a ɫ
целунала	ts ɛ ɫ o n a ɫ ə
целунала	ts ɛ ɫ u n a ɫ ə
целуналата	ts ɛ ɫ o n a ɫ a t ə
целуналата	ts ɛ ɫ u n a ɫ a t ə
целунали	ts ɛ ɫ o n a l i
целунали	ts ɛ ɫ u n a l i
целуналите	ts ɛ ɫ o n a l i t ɛ
целуналия	ts ɛ ɫ o n a l i j a
целуналият	ts ɛ ɫ o n a l i j a t
целунало	ts ɛ ɫ u n a ɫ o
целуналото	ts ɛ ɫ u n a ɫ o t o
целунат	ts ɛ ɫ u n a t
целуната	ts ɛ ɫ u n a t ə
целунатата	ts ɛ ɫ u n a t a t ə
целунати	ts ɛ ɫ u n a t i
целунатите	ts ɛ ɫ u n a t i t ɛ
целунатия	ts ɛ ɫ u n a t i j a
целунатият	ts ɛ ɫ u n a t i j a t
целунато	ts ɛ ɫ u n a t o
целунатото	ts ɛ ɫ u n a t o t o
целунах	ts ɛ ɫ u n a x
целунаха	ts ɛ ɫ u n a x ə
целунахме	ts ɛ ɫ u n a x m ɛ
целунахте	ts ɛ ɫ u n a x t ɛ
целуне	ts ɛ ɫ u n ɛ
целунел	ts ɛ ɫ u n ɛ ɫ
целунела	ts ɛ ɫ u n ɛ ɫ ə
целунели	ts ɛ ɫ u n ɛ l i
целунело	ts ɛ ɫ u n ɛ ɫ o
целунем	ts ɛ ɫ u n ɛ m
целунете	ts ɛ ɫ o n ɛ t ɛ
целунете	ts ɛ ɫ u n ɛ t ɛ
целунех	ts ɛ ɫ u n ɛ x
целунеха	ts ɛ ɫ u n ɛ x ə
целунехме	ts ɛ ɫ u n ɛ x m ɛ
целунехте	ts ɛ ɫ u n ɛ x t ɛ
целунеш	ts ɛ ɫ u n ɛ ʃ
целунеше	ts ɛ ɫ u n ɛ ʃ ɛ
целуни	ts ɛ ɫ o n i
цитат	ts i t a t
цица	ts i ts ə
цупейки	ts u p ɛ j k i
цупел	ts u p ɛ ɫ
цупела	ts u p ɛ ɫ ə
